gesture,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
pinza_izquierda,0.16330870985984802,0.6520618796348572,6.893453985412634e-08,0.23367682099342346,0.6093313097953796,-0.03274743631482124,0.29963427782058716,0.5269250869750977,-0.052588123828172684,0.3262597918510437,0.45074206590652466,-0.07371824234724045,0.2792682349681854,0.4174095392227173,-0.09182257205247879,0.259761244058609,0.37441256642341614,-0.020119130611419678,0.2802462577819824,0.29651185870170593,-0.06990732252597809,0.27293673157691956,0.3492670953273773,-0.10944446921348572,0.25738662481307983,0.4043707847595215,-0.1287597268819809,0.20757175981998444,0.3465423285961151,-0.027534175664186478,0.2153722047805786,0.21905601024627686,-0.0546242855489254,0.21683481335639954,0.1354617476463318,-0.0809481143951416,0.21390706300735474,0.04935598373413086,-0.10099052637815475,0.15589922666549683,0.3521454930305481,-0.043467264622449875,0.15395468473434448,0.22334635257720947,-0.07128985971212387,0.15260638296604156,0.13766136765480042,-0.09749124944210052,0.15284579992294312,0.05553993582725525,-0.11523420363664627,0.104840949177742,0.38422372937202454,-0.06292720884084702,0.07979568839073181,0.28737959265708923,-0.08391420543193817,0.060808271169662476,0.22171272337436676,-0.09618852287530899,0.046736449003219604,0.1560235321521759,-0.10521934181451797
pinza_izquierda,0.1562095582485199,0.7077805399894714,4.8130775809340776e-08,0.23707109689712524,0.6744943857192993,-0.040033336728811264,0.3156885504722595,0.585334300994873,-0.062421999871730804,0.35082635283470154,0.5029750466346741,-0.08545022457838058,0.29734861850738525,0.4738570749759674,-0.10480925440788269,0.27668386697769165,0.41267988085746765,-0.02509099245071411,0.30333057045936584,0.3340107500553131,-0.07980090379714966,0.2909490466117859,0.397981733083725,-0.12289314717054367,0.2699747085571289,0.4567105174064636,-0.14447663724422455,0.2208275943994522,0.38019654154777527,-0.03251909837126732,0.22997145354747772,0.24570170044898987,-0.06477499008178711,0.23154745995998383,0.15737712383270264,-0.0948239341378212,0.22985553741455078,0.06385359168052673,-0.11704392731189728,0.1633012592792511,0.3869365453720093,-0.04964116960763931,0.1650519073009491,0.25039786100387573,-0.083358995616436,0.16776302456855774,0.15729251503944397,-0.11432246118783951,0.1711573600769043,0.06635937094688416,-0.1348520815372467,0.1065421923995018,0.42159926891326904,-0.07079493254423141,0.08147728443145752,0.3200151026248932,-0.09667417407035828,0.06138378381729126,0.24903394281864166,-0.11265935003757477,0.046364039182662964,0.17626580595970154,-0.12430848181247711
pinza_izquierda,0.17507436871528625,0.6782753467559814,5.4756782219556044e-08,0.25453418493270874,0.6408909559249878,-0.03509887307882309,0.33125561475753784,0.556602954864502,-0.055759068578481674,0.36650288105010986,0.47660401463508606,-0.07755555957555771,0.3181568384170532,0.44178006052970886,-0.0963255912065506,0.29278427362442017,0.38991236686706543,-0.022214258089661598,0.3183625340461731,0.3078150749206543,-0.07505673170089722,0.3097066283226013,0.3642537593841553,-0.11771831661462784,0.2919468283653259,0.4186544120311737,-0.13921622931957245,0.23805712163448334,0.3579075336456299,-0.03021504357457161,0.24915657937526703,0.2260420024394989,-0.060370832681655884,0.253996342420578,0.13941791653633118,-0.09019353985786438,0.2544344663619995,0.04933023452758789,-0.1128096655011177,0.18219764530658722,0.3628420829772949,-0.04708103835582733,0.18522493541240692,0.2295374721288681,-0.0779542401432991,0.18989436328411102,0.1385207176208496,-0.10765396803617477,0.19532498717308044,0.05109402537345886,-0.12780845165252686,0.12656627595424652,0.3946498930454254,-0.06754888594150543,0.10362909734249115,0.29263150691986084,-0.09073062241077423,0.08629634976387024,0.22244684398174286,-0.1050037071108818,0.07428131997585297,0.1522582471370697,-0.11569096148014069
pinza_izquierda,0.1749354749917984,0.6845890283584595,1.568831997644793e-08,0.2550305128097534,0.6462703943252563,-0.03401537612080574,0.3303447961807251,0.5603081583976746,-0.05391819402575493,0.3648797869682312,0.48136043548583984,-0.07540681213140488,0.3171239495277405,0.44846832752227783,-0.09352684766054153,0.29087716341018677,0.39149007201194763,-0.019013557583093643,0.314423143863678,0.3097456991672516,-0.07224582135677338,0.3057452440261841,0.3729216158390045,-0.11505492776632309,0.28928980231285095,0.4309060573577881,-0.13635891675949097,0.2365836352109909,0.3610287308692932,-0.02788657881319523,0.24615348875522614,0.23001906275749207,-0.0584145151078701,0.2502829134464264,0.14647647738456726,-0.08820465207099915,0.2513011693954468,0.05766579508781433,-0.1102331131696701,0.18061178922653198,0.36746758222579956,-0.04587211087346077,0.18333248794078827,0.23442989587783813,-0.07696551084518433,0.18747393786907196,0.14340606331825256,-0.10667279362678528,0.19276684522628784,0.054573267698287964,-0.12642279267311096,0.12549954652786255,0.4006141424179077,-0.06745561212301254,0.1013348400592804,0.2992742955684662,-0.09041079878807068,0.0837928056716919,0.22840219736099243,-0.10446197539567947,0.0715080201625824,0.1576002836227417,-0.11471845209598541
pinza_izquierda,0.17342928051948547,0.6942996382713318,4.797905006626024e-08,0.25523969531059265,0.6599922180175781,-0.03569619357585907,0.33342552185058594,0.5746123790740967,-0.05604645237326622,0.37026482820510864,0.49424275755882263,-0.07753559947013855,0.3213399648666382,0.46132558584213257,-0.09601318091154099,0.2913513779640198,0.4050351679325104,-0.021794909611344337,0.3172040581703186,0.3255685567855835,-0.07443434000015259,0.30974119901657104,0.38467884063720703,-0.11652666330337524,0.293659508228302,0.4407004714012146,-0.137617290019989,0.23765772581100464,0.37384167313575745,-0.029938830062747,0.24814210832118988,0.24302026629447937,-0.060339681804180145,0.2523924708366394,0.15879520773887634,-0.09002690762281418,0.2533041834831238,0.07079413533210754,-0.11228027939796448,0.18219582736492157,0.37965232133865356,-0.047132138162851334,0.18525421619415283,0.24780984222888947,-0.07873596996068954,0.18994930386543274,0.15717965364456177,-0.10902711004018784,0.19545391201972961,0.07017630338668823,-0.12943120300769806,0.12704110145568848,0.41174647212028503,-0.06795693933963776,0.10275182127952576,0.31171727180480957,-0.09181362390518188,0.08498761057853699,0.24193191528320312,-0.10687337070703506,0.07259856164455414,0.17209699749946594,-0.1180897131562233
pinza_izquierda,0.17722344398498535,0.6873775720596313,7.043314553811797e-08,0.2584317624568939,0.6537635922431946,-0.03508325293660164,0.3374025523662567,0.5721527338027954,-0.05602029338479042,0.37512537837028503,0.49303358793258667,-0.0780564397573471,0.32761919498443604,0.45723849534988403,-0.09730254858732224,0.29689761996269226,0.40174946188926697,-0.023224513977766037,0.32284313440322876,0.32100850343704224,-0.07453226298093796,0.3163120746612549,0.37706685066223145,-0.11501586437225342,0.3019588589668274,0.43168726563453674,-0.1352667212486267,0.2436147779226303,0.3703300952911377,-0.031472980976104736,0.2555082142353058,0.24020425975322723,-0.06123046204447746,0.2612815201282501,0.15758800506591797,-0.08978180587291718,0.26417234539985657,0.07108145952224731,-0.11122503131628036,0.18848539888858795,0.37541472911834717,-0.04845907539129257,0.19215963780879974,0.2431507557630539,-0.07972441613674164,0.19788119196891785,0.15281710028648376,-0.10922611504793167,0.20503884553909302,0.06621447205543518,-0.1291411966085434,0.1333165019750595,0.4070050120353699,-0.06891655176877975,0.10958947241306305,0.30616503953933716,-0.09303144365549088,0.09194649755954742,0.2363666594028473,-0.10794208943843842,0.08006291091442108,0.16660535335540771,-0.1189684122800827
pinza_izquierda,0.17924557626247406,0.6861259341239929,7.605339646943321e-08,0.26088398694992065,0.6520286798477173,-0.036083292216062546,0.33928248286247253,0.5704362988471985,-0.05724716931581497,0.3764817416667938,0.49178725481033325,-0.07942520081996918,0.32928547263145447,0.4554850459098816,-0.0986383929848671,0.29849302768707275,0.3997691869735718,-0.023282377049326897,0.3244239091873169,0.3185926675796509,-0.07570390403270721,0.3177684247493744,0.37641817331314087,-0.11707516014575958,0.30372941493988037,0.4317765235900879,-0.13774505257606506,0.2448423206806183,0.3682836890220642,-0.031014278531074524,0.2561658024787903,0.2383139282464981,-0.061754416674375534,0.2625207304954529,0.15626397728919983,-0.09104520082473755,0.26621299982070923,0.06950265169143677,-0.11288388073444366,0.18947210907936096,0.3734789490699768,-0.04769216105341911,0.19264352321624756,0.2416902482509613,-0.0797123983502388,0.1984918713569641,0.1517115831375122,-0.10956701636314392,0.20581771433353424,0.06482979655265808,-0.12950772047042847,0.13465851545333862,0.4049002528190613,-0.06795139610767365,0.11147081851959229,0.3037413954734802,-0.09230650216341019,0.09445780515670776,0.23360814154148102,-0.10739966481924057,0.08298259973526001,0.16340914368629456,-0.11847204715013504
pinza_izquierda,0.17731407284736633,0.68434739112854,3.139318138778435e-08,0.25820454955101013,0.6524102091789246,-0.03636649623513222,0.33737945556640625,0.569610595703125,-0.057562053203582764,0.37590426206588745,0.4918006658554077,-0.07977253198623657,0.3279769718647003,0.4591372311115265,-0.09875068068504333,0.2986096441745758,0.3994845747947693,-0.023742372170090675,0.32478848099708557,0.32104137539863586,-0.07659327983856201,0.3159072995185852,0.38361841440200806,-0.11821860074996948,0.2997242212295532,0.43983760476112366,-0.13915616273880005,0.24497464299201965,0.3675878047943115,-0.03170888125896454,0.2564258277416229,0.24083617329597473,-0.06282449513673782,0.26245003938674927,0.161361426115036,-0.09204138815402985,0.26610511541366577,0.07550841569900513,-0.11395460367202759,0.18919090926647186,0.3727205991744995,-0.048773445188999176,0.1932743340730667,0.24314624071121216,-0.0811099037528038,0.19914495944976807,0.1550615131855011,-0.11084906756877899,0.20646408200263977,0.06818518042564392,-0.13077247142791748,0.1340406835079193,0.404468834400177,-0.06947507709264755,0.11132392287254333,0.3045545816421509,-0.09370271116495132,0.09417475759983063,0.23570355772972107,-0.10866782814264297,0.08236157894134521,0.16597884893417358,-0.11981149762868881
pinza_izquierda,0.2361314594745636,0.672967791557312,9.35994748374469e-08,0.3249243497848511,0.6426530480384827,-0.03158828988671303,0.40499958395957947,0.5641360282897949,-0.05111262574791908,0.44124463200569153,0.48289352655410767,-0.07257054001092911,0.39360570907592773,0.4468993544578552,-0.09155446290969849,0.35778242349624634,0.3987196385860443,-0.018995150923728943,0.3835749626159668,0.3130854666233063,-0.06984105706214905,0.38705483078956604,0.369292289018631,-0.11053306609392166,0.38126140832901,0.4271687865257263,-0.13083836436271667,0.30441388487815857,0.36972904205322266,-0.027710821479558945,0.3147154450416565,0.2425592690706253,-0.056592218577861786,0.3259279727935791,0.16469889879226685,-0.08612647652626038,0.33437907695770264,0.08192861080169678,-0.10844473540782928,0.25036877393722534,0.3741791844367981,-0.04479636996984482,0.25343313813209534,0.24119946360588074,-0.07554494589567184,0.2592228353023529,0.15298610925674438,-0.10539441555738449,0.26698532700538635,0.06892156600952148,-0.12556613981723785,0.19786521792411804,0.4043816924095154,-0.06498945504426956,0.17532889544963837,0.3039286434650421,-0.08890067785978317,0.16063575446605682,0.2338039129972458,-0.10464119166135788,0.1529395580291748,0.16429224610328674,-0.11620764434337616
pinza_izquierda,0.3607756197452545,0.6684128642082214,1.5863936653204291e-07,0.449632465839386,0.6408776044845581,-0.037825535982847214,0.5336681604385376,0.5512442588806152,-0.05806460604071617,0.5743144750595093,0.4730569124221802,-0.07886971533298492,0.5295969247817993,0.43391820788383484,-0.09584272652864456,0.480890691280365,0.3902849555015564,-0.023560335859656334,0.507483720779419,0.31051939725875854,-0.07861799746751785,0.5191947221755981,0.3741632401943207,-0.12135443836450577,0.5220423936843872,0.4355432987213135,-0.14174340665340424,0.4273034632205963,0.36079204082489014,-0.02945602498948574,0.43396565318107605,0.23381756246089935,-0.06257738173007965,0.44699016213417053,0.15258842706680298,-0.09266527742147446,0.4590013325214386,0.06369063258171082,-0.11389482021331787,0.37363821268081665,0.3683062791824341,-0.0446486659348011,0.369822233915329,0.24169155955314636,-0.07638245075941086,0.3767454922199249,0.15589174628257751,-0.10296647995710373,0.387724369764328,0.06974828243255615,-0.11988551169633865,0.3230971693992615,0.40188297629356384,-0.06401463598012924,0.2967150807380676,0.3080272376537323,-0.08481704443693161,0.2786727547645569,0.24083369970321655,-0.0962597131729126,0.26921236515045166,0.17079174518585205,-0.10459321737289429
